season,round,match_id,venue,home_team,away_team,url,is_playoff
2023-2024,23,10410,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10410-bordeaux-begles-la-rochelle,0
2023-2024,23,10415,Stade Ernest-Wallon,Stade Toulousain,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10415-toulouse-paris,0
2023-2024,24,10421,GGL Stadium,Montpellier Hérault Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10421-montpellier-toulouse,0
2023-2024,24,10416,Stade Jean-Dauger,Aviron Bayonnais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10416-bayonne-perpignan,0
2023-2024,24,10417,Stade Charles-Mathon,Oyonnax Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10417-oyonnax-toulon,0
2023-2024,24,10418,Stade Marcel-Michelin,ASM Clermont,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10418-clermont-castres,0
2023-2024,24,10420,Stade de Gerland,LOU Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10420-lyon-racing-92,0
2023-2024,24,10419,Stade Marcel-Deflandre,Stade Rochelais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10419-la-rochelle-pau,0
2023-2024,24,10422,Stade Jean-Bouin,Stade Français Paris,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j24/10422-paris-bordeaux-begles,0
2023-2024,25,10427,Paris La Défense Arena,Racing 92,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10427-racing-92-pau,0
2023-2024,25,10423,Stade Aimé-Giral,USA Perpignan,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10423-perpignan-bordeaux-begles,0
2023-2024,25,10424,Stade Charles-Mathon,Oyonnax Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10424-oyonnax-bayonne,0
2023-2024,25,10425,Stade Pierre-Fabre,Castres Olympique,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10425-castres-paris,0
2023-2024,25,10426,GGL Stadium,Montpellier Hérault Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10426-montpellier-lyon,0
2023-2024,25,10428,Stade Mayol,RC Toulon,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10428-toulon-clermont,0
2023-2024,25,10429,Stade Ernest-Wallon,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j25/10429-toulouse-la-rochelle,0
2023-2024,26,10430,Stade Jean-Dauger,Aviron Bayonnais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10430-bayonne-castres,0
2023-2024,26,10431,Stade Chaban-Delmas,Union Bordeaux-Bègles,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10431-bordeaux-begles-oyonnax,0
2023-2024,26,10432,Stade Marcel-Michelin,ASM Clermont,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10432-clermont-montpellier,0
2023-2024,26,10433,Stade Marcel-Deflandre,Stade Rochelais,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10433-la-rochelle-racing-92,0
2023-2024,26,10434,Stade de Gerland,LOU Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10434-lyon-toulouse,0
2023-2024,26,10435,Stade Jean-Bouin,Stade Français Paris,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10435-paris-toulon,0
2023-2024,26,10436,Stade du Hameau,Section Paloise,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j26/10436-pau-perpignan,0
2024-2025,1,10871,Stade Jean-Dauger,Aviron Bayonnais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10871-bayonne-perpignan,0
2024-2025,1,10870,Stade Marcel-Michelin,ASM Clermont,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10870-clermont-pau,0
2024-2025,1,10872,Stade Pierre-Fabre,Castres Olympique,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10872-castres-racing-92,0
2024-2025,1,10873,GGL Stadium,Montpellier Hérault Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10873-montpellier-lyon,0
2024-2025,1,10876,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10876-bordeaux-begles-paris,0
2024-2025,1,10875,Stade Marcel-Deflandre,Stade Rochelais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10875-la-rochelle-toulon,0
2024-2025,1,10874,Stade de la Rabine,RC Vannes,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j1/10874-vannes-toulouse,0
2024-2025,2,10879,Stade Mayol,RC Toulon,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10879-toulon-castres,0
2024-2025,2,10881,Stade Jean-Bouin,Stade Français Paris,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10881-paris-vannes,0
2024-2025,2,10878,Paris La Défense Arena,Racing 92,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10878-racing-92-clermont,0
2024-2025,2,10880,Stade du Hameau,Section Paloise,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10880-pau-bayonne,0
2024-2025,2,10883,Stade Aimé-Giral,USA Perpignan,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10883-perpignan-montpellier,0
2024-2025,2,10877,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10877-lyon-bordeaux-begles,0
2024-2025,2,10882,Stade Ernest-Wallon,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j2/10882-toulouse-la-rochelle,0
2024-2025,3,10886,GGL Stadium,Montpellier Hérault Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10886-montpellier-toulouse,0
2024-2025,3,10884,Stade Marcel-Michelin,ASM Clermont,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10884-clermont-bayonne,0
2024-2025,3,10885,Stade Pierre-Fabre,Castres Olympique,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10885-castres-perpignan,0
2024-2025,3,10887,Stade de la Rabine,RC Vannes,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10887-vannes-lyon,0
2024-2025,3,10889,Stade Marcel-Deflandre,Stade Rochelais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10889-la-rochelle-pau,0
2024-2025,3,10890,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10890-bordeaux-begles-racing-92,0
2024-2025,3,10888,Stade Jean-Bouin,Stade Français Paris,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j3/10888-paris-toulon,0
2024-2025,4,10897,Stade Aimé-Giral,USA Perpignan,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10897-perpignan-clermont,0
2024-2025,4,10891,Stade Jean-Dauger,Aviron Bayonnais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10891-bayonne-montpellier,0
2024-2025,4,10892,Stade de Gerland,LOU Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10892-lyon-castres,0
2024-2025,4,10893,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10893-racing-92-la-rochelle,0
2024-2025,4,10894,Stade Mayol,RC Toulon,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10894-toulon-vannes,0
2024-2025,4,10895,Stade du Hameau,Section Paloise,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10895-pau-paris,0
2024-2025,4,10896,Stade Ernest-Wallon,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j4/10896-toulouse-bordeaux-begles,0
2024-2025,5,10900,Stade de la Rabine,RC Vannes,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10900-vannes-racing-92,0
2024-2025,5,10901,Stade Jean-Bouin,Stade Français Paris,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10901-paris-montpellier,0
2024-2025,5,10902,Stade Marcel-Deflandre,Stade Rochelais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10902-la-rochelle-lyon,0
2024-2025,5,10903,Stade Chaban-Delmas,Union Bordeaux-Bègles,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10903-bordeaux-begles-bayonne,0
2024-2025,5,10904,Stade Aimé-Giral,USA Perpignan,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10904-perpignan-pau,0
2024-2025,5,10899,Stade Pierre-Fabre,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10899-castres-toulouse,0
2024-2025,5,10898,Stade Marcel-Michelin,ASM Clermont,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j5/10898-clermont-toulon,0
2024-2025,6,10908,Paris La Défense Arena,Racing 92,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10908-racing-92-toulon,0
2024-2025,6,10905,Stade Jean-Dauger,Aviron Bayonnais,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10905-bayonne-la-rochelle,0
2024-2025,6,10907,GGL Stadium,Montpellier Hérault Rugby,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10907-montpellier-vannes,0
2024-2025,6,10909,Stade du Hameau,Section Paloise,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10909-pau-castres,0
2024-2025,6,10911,Stade Chaban-Delmas,Union Bordeaux-Bègles,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10911-bordeaux-begles-perpignan,0
2024-2025,6,10910,Stade Ernest-Wallon,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10910-toulouse-clermont,0
2024-2025,6,10906,Stade de Gerland,LOU Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j6/10906-lyon-paris,0
2024-2025,7,10914,Stade Jean-Dauger,Aviron Bayonnais,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10914-bayonne-racing-92,0
2024-2025,7,10913,Stade Marcel-Michelin,ASM Clermont,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10913-clermont-vannes,0
2024-2025,7,10915,Stade Pierre-Fabre,Castres Olympique,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10915-castres-paris,0
2024-2025,7,10916,Stade Mayol,RC Toulon,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10916-toulon-montpellier,0
2024-2025,7,10920,Stade Aimé-Giral,USA Perpignan,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10920-perpignan-lyon,0
2024-2025,7,10918,Stade du Hameau,Section Paloise,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10918-pau-toulouse,0
2024-2025,7,10919,Stade Marcel-Deflandre,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j7/10919-la-rochelle-bordeaux-begles,0
2024-2025,8,10927,Stade Chaban-Delmas,Union Bordeaux-Bègles,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10927-bordeaux-begles-pau,0
2024-2025,8,10921,Stade de Gerland,LOU Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10921-lyon-bayonne,0
2024-2025,8,10922,GGL Stadium,Montpellier Hérault Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10922-montpellier-la-rochelle,0
2024-2025,8,10923,Paris La Défense Arena,Racing 92,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10923-racing-92-perpignan,0
2024-2025,8,10924,Stade de la Rabine,RC Vannes,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10924-vannes-castres,0
2024-2025,8,10925,Stade Jean-Bouin,Stade Français Paris,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10925-paris-clermont,0
2024-2025,8,10926,Stade Ernest-Wallon,Stade Toulousain,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j8/10926-toulouse-toulon,0
2024-2025,9,10928,Stade Marcel-Michelin,ASM Clermont,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10928-clermont-bordeaux-begles,0
2024-2025,9,10930,Stade Pierre-Fabre,Castres Olympique,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10930-castres-montpellier,0
2024-2025,9,10931,Stade Mayol,RC Toulon,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10931-toulon-lyon,0
2024-2025,9,10932,Stade du Hameau,Section Paloise,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10932-pau-racing-92,0
2024-2025,9,10934,Stade Aimé-Giral,USA Perpignan,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10934-perpignan-vannes,0
2024-2025,9,10933,Stade Marcel-Deflandre,Stade Rochelais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10933-la-rochelle-paris,0
2024-2025,9,10929,Stade Jean-Dauger,Aviron Bayonnais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j9/10929-bayonne-toulouse,0
2024-2025,10,10938,Stade Mayol,RC Toulon,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10938-toulon-bayonne,0
2024-2025,10,10935,Stade Pierre-Fabre,Castres Olympique,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10935-castres-la-rochelle,0
2024-2025,10,10936,Stade de Gerland,LOU Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10936-lyon-clermont,0
2024-2025,10,10937,GGL Stadium,Montpellier Hérault Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10937-montpellier-pau,0
2024-2025,10,10941,Stade Ernest-Wallon,Stade Toulousain,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10941-toulouse-perpignan,0
2024-2025,10,10939,Stade de la Rabine,RC Vannes,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10939-vannes-bordeaux-begles,0
2024-2025,10,10940,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j10/10940-paris-racing-92,0
2024-2025,11,10944,Paris La Défense Arena,Racing 92,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10944-racing-92-toulouse,0
2024-2025,11,10942,Stade Marcel-Michelin,ASM Clermont,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10942-clermont-castres,0
2024-2025,11,10945,Stade du Hameau,Section Paloise,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10945-pau-lyon,0
2024-2025,11,10946,Stade Marcel-Deflandre,Stade Rochelais,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10946-la-rochelle-vannes,0
2024-2025,11,10947,Stade Chaban-Delmas,Union Bordeaux-Bègles,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10947-bordeaux-begles-montpellier,0
2024-2025,11,10948,Stade Aimé-Giral,USA Perpignan,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10948-perpignan-toulon,0
2024-2025,11,10943,Stade Jean-Dauger,Aviron Bayonnais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j11/10943-bayonne-paris,0
2024-2025,12,10955,Stade Marcel-Deflandre,Stade Rochelais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10955-la-rochelle-clermont,0
2024-2025,12,10951,GGL Stadium,Montpellier Hérault Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10951-montpellier-racing-92,0
2024-2025,12,10952,Stade Mayol,RC Toulon,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10952-toulon-pau,0
2024-2025,12,10953,Stade de la Rabine,RC Vannes,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10953-vannes-bayonne,0
2024-2025,12,10954,Stade Jean-Bouin,Stade Français Paris,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10954-paris-perpignan,0
2024-2025,12,10949,Stade Pierre-Fabre,Castres Olympique,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10949-castres-bordeaux-begles,0
2024-2025,12,10950,Stade de Gerland,LOU Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j12/10950-lyon-toulouse,0
2024-2025,13,10959,Stade du Hameau,Section Paloise,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10959-pau-vannes,0
2024-2025,13,10957,Stade Jean-Dauger,Aviron Bayonnais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10957-bayonne-castres,0
2024-2025,13,10956,Stade Marcel-Michelin,ASM Clermont,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10956-clermont-montpellier,0
2024-2025,13,10961,Stade Chaban-Delmas,Union Bordeaux-Bègles,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10961-bordeaux-begles-toulon,0
2024-2025,13,10958,Paris La Défense Arena,Racing 92,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10958-racing-92-lyon,0
2024-2025,13,10962,Stade Aimé-Giral,USA Perpignan,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10962-perpignan-la-rochelle,0
2024-2025,13,10960,Stade Ernest-Wallon,Stade Toulousain,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j13/10960-toulouse-paris,0
2024-2025,14,10966,Stade Mayol,RC Toulon,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10966-toulon-racing-92,0
2024-2025,14,10963,Stade Pierre-Fabre,Castres Olympique,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10963-castres-pau,0
2024-2025,14,10964,Stade de Gerland,LOU Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10964-lyon-perpignan,0
2024-2025,14,10965,GGL Stadium,Montpellier Hérault Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10965-montpellier-bayonne,0
2024-2025,14,10968,Stade Jean-Bouin,Stade Français Paris,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10968-paris-bordeaux-begles,0
2024-2025,14,10969,Stade Marcel-Deflandre,Stade Rochelais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10969-la-rochelle-toulouse,0
2024-2025,14,10967,Stade de la Rabine,RC Vannes,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j14/10967-vannes-clermont,0
2024-2025,15,10974,Stade Ernest-Wallon,Stade Toulousain,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10974-toulouse-montpellier,0
2024-2025,15,10970,Paris La Défense Arena,Racing 92,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10970-racing-92-castres,0
2024-2025,15,10972,Stade de la Rabine,RC Vannes,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10972-vannes-paris,0
2024-2025,15,10973,Stade du Hameau,Section Paloise,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10973-pau-clermont,0
2024-2025,15,10976,Stade Aimé-Giral,USA Perpignan,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10976-perpignan-bayonne,0
2024-2025,15,10975,Stade Chaban-Delmas,Union Bordeaux-Bègles,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10975-bordeaux-begles-lyon,0
2024-2025,15,10971,Stade Mayol,RC Toulon,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j15/10971-toulon-la-rochelle,0
2024-2025,16,10978,Stade Jean-Dauger,Aviron Bayonnais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10978-bayonne-bordeaux-begles,0
2024-2025,16,10979,Stade de Gerland,LOU Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10979-lyon-la-rochelle,0
2024-2025,16,10981,Paris La Défense Arena,Racing 92,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10981-racing-92-vannes,0
2024-2025,16,10982,Stade Jean-Bouin,Stade Français Paris,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10982-paris-pau,0
2024-2025,16,10983,Stade Aimé-Giral,USA Perpignan,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10983-perpignan-castres,0
2024-2025,16,10980,GGL Stadium,Montpellier Hérault Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10980-montpellier-toulon,0
2024-2025,16,10977,Stade Marcel-Michelin,ASM Clermont,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j16/10977-clermont-toulouse,0
2024-2025,17,10984,Stade Pierre-Fabre,Castres Olympique,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10984-castres-lyon,0
2024-2025,17,10985,Stade Mayol,RC Toulon,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10985-toulon-paris,0
2024-2025,17,10986,Stade de la Rabine,RC Vannes,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10986-vannes-montpellier,0
2024-2025,17,10987,Stade du Hameau,Section Paloise,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10987-pau-perpignan,0
2024-2025,17,10988,Stade Marcel-Deflandre,Stade Rochelais,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10988-la-rochelle-racing-92,0
2024-2025,17,10989,Stade Ernest-Wallon,Stade Toulousain,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10989-toulouse-bayonne,0
2024-2025,17,10990,Stade Chaban-Delmas,Union Bordeaux-Bègles,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j17/10990-bordeaux-begles-clermont,0
2024-2025,18,10995,Stade Jean-Bouin,Stade Français Paris,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10995-paris-la-rochelle,0
2024-2025,18,10992,Stade de Gerland,LOU Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10992-lyon-toulon,0
2024-2025,18,10993,GGL Stadium,Montpellier Hérault Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10993-montpellier-castres,0
2024-2025,18,10994,Paris La Défense Arena,Racing 92,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10994-racing-92-pau,0
2024-2025,18,10996,Stade Ernest-Wallon,Stade Toulousain,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10996-toulouse-vannes,0
2024-2025,18,10997,Stade Aimé-Giral,USA Perpignan,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10997-perpignan-bordeaux-begles,0
2024-2025,18,10991,Stade Jean-Dauger,Aviron Bayonnais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j18/10991-bayonne-clermont,0
2024-2025,19,11003,Stade Marcel-Deflandre,Stade Rochelais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/11003-la-rochelle-castres,0
2024-2025,19,10998,Stade Marcel-Michelin,ASM Clermont,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/10998-clermont-racing-92,0
2024-2025,19,10999,Stade de Gerland,LOU Rugby,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/10999-lyon-vannes,0
2024-2025,19,11001,Stade du Hameau,Section Paloise,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/11001-pau-montpellier,0
2024-2025,19,11002,Stade Jean-Bouin,Stade Français Paris,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/11002-paris-bayonne,0
2024-2025,19,11000,Stade Mayol,RC Toulon,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/11000-toulon-perpignan,0
2024-2025,19,11004,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j19/11004-bordeaux-begles-toulouse,0
2024-2025,20,11011,Stade Ernest-Wallon,Stade Toulousain,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11011-toulouse-pau,0
2024-2025,20,11008,GGL Stadium,Montpellier Hérault Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11008-montpellier-paris,0
2024-2025,20,11010,Stade de la Rabine,RC Vannes,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11010-vannes-perpignan,0
2024-2025,20,11005,Stade Marcel-Michelin,ASM Clermont,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11005-clermont-la-rochelle,0
2024-2025,20,11006,Stade Jean-Dauger,Aviron Bayonnais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11006-bayonne-lyon,0
2024-2025,20,11007,Stade Pierre-Fabre,Castres Olympique,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11007-castres-toulon,0
2024-2025,20,11009,Paris La Défense Arena,Racing 92,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j20/11009-racing-92-bordeaux-begles,0
2024-2025,21,11015,Stade du Hameau,Section Paloise,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11015-pau-bordeaux-begles,0
2024-2025,21,11012,Stade Pierre-Fabre,Castres Olympique,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11012-castres-vannes,0
2024-2025,21,11013,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11013-lyon-montpellier,0
